_id,parcel_id,address,zip_code,property_type,create_date,latest_inspection_result,latest_inspection_score,record_number,inspection_status,latitude,longitude,neighborhood,council_district,ward
626764,0173F00132000000,"1573 ELROD Way, Pittsburgh, PA 15206",15206,Condemned/Dead End Property,2023-03-06,,,0173F00132000000,Active,40.4696258244,-79.8930604407,Lincoln-Lemington-Belmar,9,12
626765,0174S00359000000,"713 SINGER PL, Pittsburgh, 15221",15221,Condemned/Dead End Property,2023-10-19,Fail,2,0174S00359000000,Active,40.4532453866,-79.883622727,East Hills,9,13
626766,0174F00072000000,No primary address specified,15208,Condemned/Dead End Property,2022-07-22,,,0174F00072000000,Active,40.4595817323,-79.8934250068,Homewood North,9,13
626767,0046G00032000000,"208 E MCINTYRE AVE, Pittsburgh, 15214",15214,Condemned/Dead End Property,2024-03-14,Fail,3,0046G00032000000,Active,40.4691448117,-80.0075835091,Perry South,6,26
626768,0046G00032000000,"208 E MCINTYRE AVE, Pittsburgh, 15214",15214,Condemned/Dead End Property,2024-08-26,Pass,0,0046G00032000000,Active,40.4691448117,-80.0075835091,Perry South,6,26
626769,0011E00186000000,"214 WICK ST, Pittsburgh, 15219",15219,Condemned/Dead End Property,2020-08-24,Fail,2,0011E00186000000,Active,40.4395029598,-79.9795263861,Crawford-Roberts,6,3
626770,0011E00186000000,"214 WICK ST, Pittsburgh, 15219",15219,Condemned/Dead End Property,2023-02-09,Fail,1,0011E00186000000,Active,40.4395029598,-79.9795263861,Crawford-Roberts,6,3
626771,0047R00069000000,"1320 ITIN ST, Pittsburgh, 15212",15212,Condemned/Dead End Property,2020-09-02,Fail,1,0047R00069000000,Active,40.4628364758,-79.9900730385,Spring Hill-City View,1,24
626772,0047R00069000000,"1320 ITIN ST, Pittsburgh, 15212",15212,Condemned/Dead End Property,2026-01-12,Fail,1,0047R00069000000,Active,40.4628364758,-79.9900730385,Spring Hill-City View,1,24
626773,0173B00018000000,"1631 WESTMORELAND AVE, Pittsburgh, 15206",15206,Condemned/Dead End Property,2026-04-22,,,0173B00018000000,Active,40.4703812296,-79.8915545405,Lincoln-Lemington-Belmar,9,12
626774,0076L00173000000,"859 SMITHTON AVE, Pittsburgh, 15212",15212,Condemned/Dead End Property,2024-03-18,Fail,1,0076L00173000000,Active,40.4750502108,-80.0231289847,Marshall-Shadeland,6,27
626775,0047N00232000000,"1818 OVERBECK ST, Pittsburgh, 15212",15212,Condemned/Dead End Property,2026-03-05,Fail,1,0047N00232000000,Active,40.464198463,-79.9969612055,Spring Hill-City View,1,24
626776,0014D00277000000,"2513 S 18TH ST, Pittsburgh, 15210",15203,Condemned/Dead End Property,2025-03-25,Fail,2,0014D00277000000,Active,40.421483871,-79.9840503731,South Side Slopes,3,17
626777,0011K00095000100,"2027 FORBES AVE, Pittsburgh, PA 15219",15219,Condemned/Dead End Property,2020-08-31,Fail,2,0011K00095000100,Active,40.4374713182,-79.9766576242,Bluff,6,1
626778,0002G00056000000,"1323 5TH AVE, Pittsburgh, PA 15219",15219,Condemned/Dead End Property,2022-08-11,Fail,3,0002G00056000000,Active,40.4388636089,-79.9873685043,Crawford-Roberts,6,3
626779,0231L00222000000,"2508 PARK HILL DR, Pittsburgh, 15221",15221,Condemned/Dead End Property,2020-09-03,Fail,2,0231L00222000000,Active,40.4558381501,-79.8730854334,East Hills,9,13
626780,0024E00102000000,"820 SPRING GARDEN AVE #2, Pittsburgh, PA 15212",15212,Condemned/Dead End Property,2025-05-13,Fail,2,0024E00102000000,Active,40.4575957304,-79.9970761073,East Allegheny,1,23
626781,0046R00022000000,"1941 MOUNTFORD AVE, Pittsburgh, PA 15214",15214,Condemned/Dead End Property,2020-08-11,Fail,1,0046R00022000000,Active,40.4634022635,-80.0077026774,Fineview,6,25
626782,0009S00414000100,"539 ROBERTS ST, Pittsburgh, 15219",15219,Condemned/Dead End Property,2026-07-29,,,0009S00414000100,Active,40.4430638091,-79.9841005453,Crawford-Roberts,6,3
626783,0137E00155000000,"148 OWENDALE AVE, Pittsburgh, 15227",15227,Condemned/Dead End Property,2024-01-02,,,0137E00155000000,Active,40.3811179859,-79.9812177852,Carrick,4,29
626784,0137E00155000000,"148 OWENDALE AVE, Pittsburgh, 15227",15227,Condemned/Dead End Property,2024-12-18,Pass,0,0137E00155000000,Active,40.3811179859,-79.9812177852,Carrick,4,29
626785,0137E00155000000,"148 OWENDALE AVE, Pittsburgh, 15227",15227,Condemned/Dead End Property,2025-03-11,Pass,0,0137E00155000000,Active,40.3811179859,-79.9812177852,Carrick,4,29
626786,0124H00214000000,No primary address specified,15206,Condemned/Dead End Property,2026-05-22,,,0124H00214000000,Active,40.4678713859,-79.9023023352,Lincoln-Lemington-Belmar,9,12
626787,0077S00135000000,No primary address specified,15212,Condemned/Dead End Property,2025-08-13,Pass,0,0077S00135000000,Active,40.4739987446,-80.0008095237,Northview Heights,1,26
626788,0173J00208000000,No primary address specified,15206,Condemned/Dead End Property,2022-09-14,Pass,0,0173J00208000000,Active,40.4671166888,-79.8972001973,Lincoln-Lemington-Belmar,9,12
626789,0019D00100000000,No primary address specified,15220,Condemned/Dead End Property,2022-12-12,Fail,1,0019D00100000000,Active,40.4415682275,-80.0363137553,Elliott,2,20
626790,0014F00086000000,No primary address specified,15210,Condemned/Dead End Property,2023-12-11,Pass,0,0014F00086000000,Active,40.4188421272,-79.9938852465,Allentown,3,18
626791,0015K00051000000,"507 BOGGSTON AVE, Pittsburgh, 15210",15210,Condemned/Dead End Property,2020-08-24,Fail,2,0015K00051000000,Active,40.4166333132,-80.0097461559,Beltzhoover,3,18
626792,0045N00014000000,"1308 HALSEY PL #2, Pittsburgh, PA 15212",15212,Condemned/Dead End Property,2024-06-21,Fail,2,0045N00014000000,Active,40.4647191388,-80.0289754338,Marshall-Shadeland,6,27
626793,0045N00014000000,"1308 HALSEY PL #2, Pittsburgh, PA 15212",15212,Condemned/Dead End Property,2025-02-28,Fail,1,0045N00014000000,Active,40.4647191388,-80.0289754338,Marshall-Shadeland,6,27
626794,0174M00075000000,"921 BLACKADORE ST, Pittsburgh, 15221",15221,Condemned/Dead End Property,2026-04-17,,,0174M00075000000,Active,40.4562618972,-79.8835772337,Homewood North,9,13
626795,0010L00037000000,"2351 CENTRE AVE, Pittsburgh, 15219",15219,Condemned/Dead End Property,2020-08-25,Fail,2,0010L00037000000,Active,40.4460821367,-79.9725309626,Middle Hill,6,5
626796,0173L00015000000,"7301 LEMINGTON AVE, Pittsburgh, 15235",15206,Condemned/Dead End Property,2026-04-17,Fail,2,0173L00015000000,Active,40.4673163221,-79.8898263894,Lincoln-Lemington-Belmar,9,12
626797,0175C00237000000,No primary address specified,15221,Condemned/Dead End Property,2020-10-20,Pass,0,0175C00237000000,Active,40.4510635173,-79.8890565237,Homewood South,9,13
626798,0019H00021000000,"705 WALBRIDGE ST, Pittsburgh, 15220",15220,Condemned/Dead End Property,2025-02-26,Pass,0,0019H00021000000,Active,40.4395018774,-80.0367252954,Elliott,2,20
626799,0033F00149000000,"406 SUNCREST ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2020-11-04,Pass,0,0033F00149000000,Active,40.4112196679,-79.9952596636,Knoxville,3,30
626800,0033F00149000000,"406 SUNCREST ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2021-04-22,Fail,2,0033F00149000000,Active,40.4112196679,-79.9952596636,Knoxville,3,30
626801,0007D00132000000,"934 WESTERN AVE #6, Pittsburgh, PA 15233",15233,Condemned/Dead End Property,2023-03-16,Pass,0,0007D00132000000,Active,40.4519315662,-80.0180446754,Allegheny West,1,22
626802,0010G00125000000,"2510 WEBSTER AVE, Pittsburgh, 15219",15219,Condemned/Dead End Property,2024-03-22,Fail,2,0010G00125000000,Active,40.4495840535,-79.9720362924,Middle Hill,6,5
626803,0040L00103000000,"1424 BARR AVE, Pittsburgh, 15205",15205,Condemned/Dead End Property,2022-08-05,Pass,0,0040L00103000000,Active,40.4370155649,-80.0558749078,Westwood,2,28
626804,0014K00152000000,No primary address specified,15210,Condemned/Dead End Property,2024-11-21,Pass,0,0014K00152000000,Active,40.4175014863,-79.992053492,Knoxville,3,30
626805,0124J00109000000,"6122 MEADOW ST, Pittsburgh, 15206",15206,Condemned/Dead End Property,2020-07-06,Fail,2,0124J00109000000,Active,40.4657083302,-79.9153935552,Larimer,9,12
626806,0124J00109000000,"6122 MEADOW ST, Pittsburgh, 15206",15206,Condemned/Dead End Property,2026-01-20,Pass,0,0124J00109000000,Active,40.4657083302,-79.9153935552,Larimer,9,12
626807,0124M00047000000,No primary address specified,15206,Condemned/Dead End Property,2020-11-17,Pass,0,0124M00047000000,Active,40.4656110218,-79.90278687,Lincoln-Lemington-Belmar,9,12
626808,0243C00350000000,No primary address specified,15207,Condemned/Dead End Property,2021-10-11,Pass,0,0243C00350000000,Active,40.3650162184,-79.9038778549,Lincoln Place,5,31
626809,0010H00140000000,No primary address specified,15219,Condemned/Dead End Property,2021-02-18,Pass,0,0010H00140000000,Active,40.4481102927,-79.9677815753,Middle Hill,6,5
626810,0124M00406000000,"1305 OLIVANT ST, Pittsburgh, 15206",15206,Condemned/Dead End Property,2021-12-16,Fail,2,0124M00406000000,Active,40.4671361254,-79.899754535,Lincoln-Lemington-Belmar,9,12
626811,0174K00365000A00,"706 STERRETT ST, Pittsburgh, 15208",15208,Condemned/Dead End Property,2022-04-07,Fail,2,0174K00365000A00,Active,40.4553366512,-79.8945569844,Homewood South,9,13
626812,0174K00365000A00,"706 STERRETT ST, Pittsburgh, 15208",15208,Condemned/Dead End Property,2024-05-28,Pass,0,0174K00365000A00,Active,40.4553366512,-79.8945569844,Homewood South,9,13
626813,0046A00012000000,"2636 LELAND ST, Pittsburgh, 15214",15214,Condemned/Dead End Property,2026-05-21,,,0046A00012000000,Active,40.4717458938,-80.0123291456,Perry South,6,26
626814,0033B00319000000,No primary address specified,15210,Condemned/Dead End Property,2023-02-09,,,0033B00319000000,Active,40.4117430874,-79.9929838581,Knoxville,3,30
626815,0019D00189000000,"175 STEUBEN ST, Pittsburgh, 15220",15220,Condemned/Dead End Property,2025-11-25,Fail,2,0019D00189000000,Active,40.4415451618,-80.0350436602,West End,2,20
626816,0033J00180000000,"108 ABNER AVE, Pittsburgh, 15210",15210,Condemned/Dead End Property,2024-01-22,Fail,1,0033J00180000000,Active,40.4084509155,-79.9976659112,Bon Air,4,18
626817,0077N00041000000,"302 MARSHALL AVE, Pittsburgh, 15214",15214,Condemned/Dead End Property,2023-09-18,Fail,2,0077N00041000000,Active,40.4740531302,-80.0156807958,Perry South,6,26
626818,0045E00145000000,"1433 TUMBO ST, Pittsburgh, 15212",15212,Condemned/Dead End Property,2026-04-17,Pass,0,0045E00145000000,Active,40.4678306751,-80.0325682341,Marshall-Shadeland,6,27
626819,0046J00303000000,"229 W BURGESS ST, Pittsburgh, 15214",15214,Condemned/Dead End Property,2026-08-17,Fail,2,0046J00303000000,Active,40.46638247,-80.0125292327,Perry South,6,26
626820,0024E00183000000,"829 VISTA ST, Pittsburgh, 15212",15212,Condemned/Dead End Property,2020-09-10,Fail,1,0024E00183000000,Active,40.4582103854,-79.9972154197,East Allegheny,1,23
626821,0024E00183000000,"829 VISTA ST, Pittsburgh, 15212",15212,Condemned/Dead End Property,2023-12-11,Pass,0,0024E00183000000,Active,40.4582103854,-79.9972154197,East Allegheny,1,23
626822,0174B00223000000,"7323 MOUNT VERNON ST, Pittsburgh, PA 15208",15208,Condemned/Dead End Property,2020-09-04,Fail,2,0174B00223000000,Active,40.4606769812,-79.8917765961,Homewood North,9,13
626823,0174B00223000000,"7323 MOUNT VERNON ST, Pittsburgh, PA 15208",15208,Condemned/Dead End Property,2024-01-08,Pass,0,0174B00223000000,Active,40.4606769812,-79.8917765961,Homewood North,9,13
626824,0045A00386000000,No primary address specified,15212,Condemned/Dead End Property,2024-08-26,Pass,0,0045A00386000000,Active,40.4718934024,-80.0288506543,Marshall-Shadeland,6,27
626825,0046G00035000000,"202 E MCINTYRE AVE, Pittsburgh, 15214",15214,Condemned/Dead End Property,2024-03-19,Fail,2,0046G00035000000,Active,40.4690379048,-80.007808417,Perry South,6,26
626826,0046G00035000000,"202 E MCINTYRE AVE, Pittsburgh, 15214",15214,Condemned/Dead End Property,2024-08-26,Pass,0,0046G00035000000,Active,40.4690379048,-80.007808417,Perry South,6,26
626827,0173J00225000000,No primary address specified,15206,Condemned/Dead End Property,2026-04-17,,,0173J00225000000,Active,40.4669921136,-79.8965024667,Lincoln-Lemington-Belmar,9,12
626828,0014L00006000100,"415 KNOX AVE, Pittsburgh, 15210",15210,Condemned/Dead End Property,2020-09-03,Fail,2,0014L00006000100,Active,40.4187443228,-79.9904599998,Allentown,3,18
626829,0014L00006000100,"415 KNOX AVE, Pittsburgh, 15210",15210,Condemned/Dead End Property,2022-02-28,,,0014L00006000100,Active,40.4187443228,-79.9904599998,Allentown,3,18
626830,0013M00005000000,"2845 PATTERSON ST, Pittsburgh, 15203",15203,Condemned/Dead End Property,2020-09-08,Fail,2,0013M00005000000,Active,40.4186263475,-79.9672932143,South Side Slopes,3,16
626831,0047K00107000000,"46 WOESSNER AVE, Pittsburgh, 15212",15212,Condemned/Dead End Property,2026-07-07,Fail,2,0047K00107000000,Active,40.4658984317,-79.9943759777,Spring Hill-City View,1,24
626832,0011K00060000000,"2133 FORBES AVE #2, Pittsburgh, PA 15219",15219,Condemned/Dead End Property,2024-03-06,Fail,1,0011K00060000000,Active,40.4374498893,-79.9746682698,Bluff,6,4
626833,0014R00219000000,"132 BAUSMAN ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2020-08-21,Fail,2,0014R00219000000,Active,40.4141863175,-79.9896384322,Knoxville,3,30
626834,0044D00060000000,"3007 GEYER AVE, Pittsburgh, 15212",15212,Condemned/Dead End Property,2020-08-31,Fail,2,0044D00060000000,Active,40.4721739608,-80.0357251404,Marshall-Shadeland,6,27
626835,0044D00060000000,"3007 GEYER AVE, Pittsburgh, 15212",15212,Condemned/Dead End Property,2022-04-01,Pass,0,0044D00060000000,Active,40.4721739608,-80.0357251404,Marshall-Shadeland,6,27
626836,0138B00106000000,"715 MAYTIDE ST, Pittsburgh, 15227",15227,Condemned/Dead End Property,2024-10-24,Fail,2,0138B00106000000,Active,40.3837476635,-79.9920562296,Overbrook,4,32
626837,0083K00048000000,"316 N NEGLEY AVE #1, Pittsburgh, PA 15206",15206,Condemned/Dead End Property,2026-04-13,Fail,1,0083K00048000000,Active,40.4658341472,-79.92857692,East Liberty,9,11
626838,0056G00146000000,"5018 ORINOCO ST, Pittsburgh, PA 15207",15207,Condemned/Dead End Property,2024-08-23,Fail,1,0056G00146000000,Active,40.4090349835,-79.9391708155,Hazelwood,5,15
626839,0050L00179000A00,"5137 BROAD ST, Pittsburgh, PA 15224",15224,Condemned/Dead End Property,2020-05-29,Fail,3,0050L00179000A00,Active,40.4664885824,-79.9410443278,Garfield,9,10
626840,0015S00005000000,"213 MICHIGAN ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2025-12-04,Fail,2,0015S00005000000,Active,40.4160644509,-80.0032333149,Beltzhoover,3,18
626841,0035H00237000000,"1703 SUBURBAN AVE, Pittsburgh, 15216",15216,Condemned/Dead End Property,2020-09-10,Fail,2,0035H00237000000,Active,40.4101394177,-80.0202085855,Beechview,4,19
626842,0056J00138000000,"6 A TECUMSEH ST, Pittsburgh, PA 15207",15207,Condemned/Dead End Property,2022-04-27,Fail,1,0056J00138000000,Active,40.4076901811,-79.9472108246,Hazelwood,5,15
626843,0184N00336000000,"1141 STOCK ST, Pittsburgh, PA 15207",15207,Condemned/Dead End Property,2022-04-27,Pass,0,0184N00336000000,Active,40.3665838819,-79.9158158635,Lincoln Place,5,31
626844,0174A00299000000,"7052 HERMITAGE ST, Pittsburgh, 15208",15208,Condemned/Dead End Property,2021-10-18,Fail,3,0174A00299000000,Active,40.4606871896,-79.8982179847,Homewood North,9,13
626845,0019D00029000000,"610 ATTICA ST, Pittsburgh, 15220",15220,Condemned/Dead End Property,2025-09-18,Fail,3,0019D00029000000,Active,40.4428225768,-80.0359358916,Elliott,2,20
626846,0175D00134000000,"7923 TACOMA ST, Pittsburgh, 15208",15221,Condemned/Dead End Property,2026-07-29,Fail,1,0175D00134000000,Active,40.4507696975,-79.8854573368,Homewood South,9,13
626847,0124L00287000A00,No primary address specified,15206,Condemned/Dead End Property,2026-03-02,,,0124L00287000A00,Active,40.4649537633,-79.9042389402,Lincoln-Lemington-Belmar,9,12
626848,0032N00315000000,"410 LAUGHLIN AVE, Pittsburgh, 15210",15210,Condemned/Dead End Property,2024-02-08,Fail,2,0032N00315000000,Active,40.4050819891,-79.9803431473,Carrick,4,29
626849,0019S00010000000,"322 JUNIUS ST, Pittsburgh, 15220",15220,Condemned/Dead End Property,2024-03-20,Fail,1,0019S00010000000,Active,40.4334026219,-80.0363941718,Ridgemont,2,20
626850,0014J00247000000,No primary address specified,15210,Condemned/Dead End Property,2025-08-01,Pass,0,0014J00247000000,Active,40.4172075898,-79.9985155393,Beltzhoover,3,18
626851,0083E00261000000,"5456 COLUMBO ST, Pittsburgh, PA 15206",15206,Condemned/Dead End Property,2020-09-01,Pass,0,0083E00261000000,Active,40.4683933039,-79.9318355102,Garfield,9,11
626852,0048J00293000000,"1835 LOWRIE ST, Pittsburgh, 15212",15212,Condemned/Dead End Property,2025-03-10,Fail,1,0048J00293000000,Active,40.4654322621,-79.9811722928,Troy Hill,1,24
626853,0048J00293000000,"1835 LOWRIE ST, Pittsburgh, 15212",15212,Condemned/Dead End Property,2025-10-28,Pass,0,0048J00293000000,Active,40.4654322621,-79.9811722928,Troy Hill,1,24
626854,0056D00178000000,"451 KILBOURNE ST, Pittsburgh, 15207",15207,Condemned/Dead End Property,2023-12-06,Fail,1,0056D00178000000,Active,40.4122653897,-79.9361580643,Hazelwood,5,15
626855,0056D00178000000,"451 KILBOURNE ST, Pittsburgh, 15207",15207,Condemned/Dead End Property,2024-09-17,Fail,1,0056D00178000000,Active,40.4122653897,-79.9361580643,Hazelwood,5,15
626856,0174G00004000000,"7437 RACE ST, Pittsburgh, 15208",15208,Condemned/Dead End Property,2026-05-26,Fail,1,0174G00004000000,Active,40.4576297442,-79.8894920194,Homewood North,9,13
626857,0026P00293000000,"3400 WEBSTER AVE, Pittsburgh, 15219",15219,Condemned/Dead End Property,2020-08-18,Pass,0,0026P00293000000,Active,40.454859751,-79.9616077485,Upper Hill,6,5
626858,0014H00051000000,"2653 S 18TH ST #B, Pittsburgh, PA 15210",15210,Condemned/Dead End Property,2025-03-24,Fail,3,0014H00051000000,Active,40.4199931277,-79.9864934154,South Side Slopes,3,17
626859,0021K00022000000,"2649 W CARSON ST, Pittsburgh, 15204",15204,Condemned/Dead End Property,2020-08-26,Fail,2,0021K00022000000,Active,40.4570898358,-80.0444573127,Esplen,2,20
626860,0010F00068000000,"701 SOMERS ST, Pittsburgh, PA 15219",15219,Condemned/Dead End Property,2020-07-24,Fail,2,0010F00068000000,Active,40.448601747,-79.9753647413,Middle Hill,6,5
626861,0010F00068000000,"701 SOMERS ST, Pittsburgh, PA 15219",15219,Condemned/Dead End Property,2026-07-08,Pass,0,0010F00068000000,Active,40.448601747,-79.9753647413,Middle Hill,6,5
626862,0014F00292000000,"307 ALLEN ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2020-06-16,Fail,1,0014F00292000000,Active,40.4196685143,-79.9934223608,Allentown,3,18
626863,0014F00292000000,"307 ALLEN ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2022-12-01,,,0014F00292000000,Active,40.4196685143,-79.9934223608,Allentown,3,18
626864,0056P00055000000,"5145 LYTLE ST, Pittsburgh, 15207",15207,Condemned/Dead End Property,2022-04-12,Fail,1,0056P00055000000,Active,40.4055330993,-79.9448035638,Hazelwood,5,15
626865,0045B00036000000,"2917 STAYTON ST, Pittsburgh, 15212",15212,Condemned/Dead End Property,2020-08-11,Fail,2,0045B00036000000,Active,40.4715158774,-80.0282282955,Marshall-Shadeland,6,27
626866,0045B00036000000,"2917 STAYTON ST, Pittsburgh, 15212",15212,Condemned/Dead End Property,2022-08-31,Pass,0,0045B00036000000,Active,40.4715158774,-80.0282282955,Marshall-Shadeland,6,27
626867,0175B00149000000,"7539 SUSQUEHANNA ST, Pittsburgh, PA 15208",15208,Condemned/Dead End Property,2020-09-10,Fail,2,0175B00149000000,Active,40.4515915153,-79.8923047582,Homewood South,9,13
